fold,test_start,test_end,horizon,feature,days,mean_ic,median_ic,ic_std,icir,positive_ic_pct
1,2019-04-16,2019-07-16,5,return_60d,62,-0.047898338220918865,-0.04242424242424242,0.42882305986307795,-0.111697207319524,43.54838709677419
1,2019-04-16,2019-07-16,5,beta_60,62,0.11065493646138806,0.030303030303030297,0.3605581511401535,0.3068990012054258,53.2258064516129
1,2019-04-16,2019-07-16,5,volatility_10,62,0.050048875855327454,0.10909090909090909,0.540854851633601,0.09253661255724997,54.83870967741935
1,2019-04-16,2019-07-16,5,volatility_20,62,0.07194525904203321,0.09090909090909088,0.43740352423764434,0.1644825774264792,56.451612903225815
1,2019-04-16,2019-07-16,5,volatility_60,62,0.04594330400782014,0.0909090909090909,0.5067644288808727,0.0906600806794595,54.83870967741935
1,2019-04-16,2019-07-16,5,price_ma50_ratio,62,-0.0332355816226784,-0.1212121212121212,0.421532387345382,-0.07884466916523515,37.096774193548384
1,2019-04-16,2019-07-16,5,volume_ratio_20,62,-0.07429130009775171,-0.08484848484848484,0.32773409639508194,-0.2266816328081833,43.54838709677419
1,2019-04-16,2019-07-16,5,rsi_14,62,-0.006842619745845545,0.01818181818181818,0.4213048304495596,-0.016241493691263938,53.2258064516129
1,2019-04-16,2019-07-16,5,momentum_20,62,0.09110459433040079,0.036363636363636355,0.4599126316670118,0.19809108960582492,61.29032258064516
1,2019-04-16,2019-07-16,10,price_ma200_ratio,62,-0.03147605083088953,-0.08484848484848484,0.3423806534200046,-0.09193291302086885,41.935483870967744
1,2019-04-16,2019-07-16,10,return_60d,62,-0.10967741935483871,-0.15757575757575756,0.3506588224352382,-0.3127753027662511,38.70967741935484
1,2019-04-16,2019-07-16,10,beta_60,62,0.15796676441837726,0.09090909090909088,0.32056730443141007,0.4927725386672317,64.51612903225806
1,2019-04-16,2019-07-16,10,volatility_10,62,0.13626588465298142,0.23636363636363633,0.4491740812805258,0.3033698744694005,56.451612903225815
1,2019-04-16,2019-07-16,10,volatility_20,62,0.17126099706744863,0.21818181818181814,0.4097958056250365,0.41791788670514746,62.903225806451616
1,2019-04-16,2019-07-16,10,volatility_60,62,0.10087976539589442,0.17575757575757575,0.5090555386835042,0.19817045043215717,64.51612903225806
1,2019-04-16,2019-07-16,10,price_ma50_ratio,62,-0.0930596285434995,-0.1515151515151515,0.3837743858532148,-0.24248525168402654,41.935483870967744
1,2019-04-16,2019-07-16,10,volume_ratio_20,62,0.02365591397849462,0.07272727272727272,0.39069196814847196,0.06054875939887463,53.2258064516129
1,2019-04-16,2019-07-16,10,rsi_14,62,-0.012707722385141744,-0.036363636363636355,0.375508642568046,-0.033841357946479154,43.54838709677419
1,2019-04-16,2019-07-16,10,momentum_20,62,0.031671554252199405,-0.02424242424242424,0.44544886040465076,0.07110031491253252,46.774193548387096
1,2019-04-16,2019-07-16,20,price_ma200_ratio,62,-0.042228739002932544,-0.13939393939393938,0.37888538078168565,-0.11145518181728106,40.32258064516129
1,2019-04-16,2019-07-16,20,return_60d,62,-0.11417399804496581,-0.1212121212121212,0.34072055246533656,-0.3350957176455664,33.87096774193548
1,2019-04-16,2019-07-16,20,beta_60,62,0.21974584555229718,0.2121212121212121,0.29754182240615035,0.7385376743856191,70.96774193548387
1,2019-04-16,2019-07-16,20,volatility_10,62,0.2142717497556207,0.3696969696969697,0.5198008791932522,0.4122189059937285,62.903225806451616
1,2019-04-16,2019-07-16,20,volatility_20,62,0.15992179863147604,0.2545454545454545,0.49174229040042045,0.3252146535968128,62.903225806451616
1,2019-04-16,2019-07-16,20,volatility_60,62,0.09012707722385142,0.3272727272727272,0.6248604138596754,0.14423553680917162,61.29032258064516
1,2019-04-16,2019-07-16,20,price_ma50_ratio,62,-0.13137829912023463,-0.24242424242424238,0.41634805929155516,-0.31554920501799344,27.419354838709676
1,2019-04-16,2019-07-16,20,volume_ratio_20,62,0.036754643206256106,0.08484848484848484,0.3417963213772345,0.10753375887182433,54.83870967741935
1,2019-04-16,2019-07-16,20,rsi_14,62,-0.03499511241446725,-0.16969696969696968,0.46941330069021237,-0.0745507474181311,41.935483870967744
1,2019-04-16,2019-07-16,20,momentum_20,62,0.035386119257087,0.14545454545454545,0.47011159821818105,0.07527174269090066,53.2258064516129
2,2019-07-16,2019-10-16,1,price_ma200_ratio,65,-0.004568764568764567,-0.07878787878787878,0.35321238438970565,-0.012934893482454359,46.15384615384615
2,2019-07-16,2019-10-16,1,return_60d,65,0.02377622377622378,0.05454545454545454,0.38434157096648885,0.061862222492442415,53.84615384615385
2,2019-07-16,2019-10-16,1,beta_60,65,0.14386946386946387,0.1515151515151515,0.43977292553838465,0.32714488663287783,64.61538461538461
2,2019-07-16,2019-10-16,1,volatility_10,65,0.11738927738927737,0.16363636363636364,0.40017725817444916,0.29334319977299633,66.15384615384615
2,2019-07-16,2019-10-16,1,volatility_20,65,0.1416317016317016,0.13939393939393938,0.4275729243495049,0.33124572105957206,60.0
2,2019-07-16,2019-10-16,1,volatility_60,65,0.11794871794871795,0.11515151515151514,0.4094990625568473,0.28803171663511223,60.0
2,2019-07-16,2019-10-16,1,price_ma50_ratio,65,-0.002331002331002323,-0.04242424242424241,0.32989217620270567,-0.007065952147861835,44.61538461538462
2,2019-07-16,2019-10-16,1,volume_ratio_20,65,0.021351981351981353,0.0303030303030303,0.350542521435852,0.060911244845623345,53.84615384615385
2,2019-07-16,2019-10-16,1,rsi_14,65,-0.03235431235431235,-0.09090909090909088,0.33593044198057104,-0.09631253471271772,40.0
2,2019-07-16,2019-10-16,1,momentum_20,65,-0.009976689976689976,-0.06666666666666665,0.3435561052948163,-0.02903947804428818,47.69230769230769
2,2019-07-16,2019-10-16,3,price_ma200_ratio,65,0.040932400932400935,0.04242424242424241,0.32864825755128435,0.1245477497351818,55.38461538461539
2,2019-07-16,2019-10-16,3,return_60d,65,0.030489510489510492,0.05454545454545454,0.33213622718002694,0.0917982080677527,58.46153846153847
2,2019-07-16,2019-10-16,3,beta_60,65,0.13585081585081585,0.13939393939393938,0.4011217230677223,0.33867728432119804,67.6923076923077
2,2019-07-16,2019-10-16,3,volatility_10,65,0.10713286713286713,0.12727272727272726,0.38589857288421286,0.27761923640233793,63.07692307692307
2,2019-07-16,2019-10-16,3,volatility_20,65,0.14927738927738926,0.10303030303030303,0.36805954016189923,0.4055794592682647,67.6923076923077
2,2019-07-16,2019-10-16,3,volatility_60,65,0.09426573426573427,0.13939393939393938,0.3637973614070091,0.25911604718944536,60.0
2,2019-07-16,2019-10-16,3,price_ma50_ratio,65,-0.0058741258741258654,0.0303030303030303,0.3455973409531469,-0.016997022772007462,52.307692307692314
2,2019-07-16,2019-10-16,3,volume_ratio_20,65,0.0662937062937063,0.05454545454545454,0.3071311103842829,0.21584822915125568,58.46153846153847
2,2019-07-16,2019-10-16,3,rsi_14,65,-0.033846153846153845,-0.006060606060606061,0.3324003684482771,-0.10182345466148437,49.23076923076923
2,2019-07-16,2019-10-16,3,momentum_20,65,0.02433566433566434,-0.0303030303030303,0.3314902425197171,0.07341291300366662,47.69230769230769
2,2019-07-16,2019-10-16,5,price_ma200_ratio,65,0.06349650349650347,0.09090909090909088,0.34198333724408697,0.1856713371130814,58.46153846153847
2,2019-07-16,2019-10-16,5,return_60d,65,0.04801864801864802,0.10303030303030303,0.34793815433605063,0.13800914737355868,56.92307692307692
2,2019-07-16,2019-10-16,5,beta_60,65,0.14349650349650345,0.22424242424242422,0.3956679844475545,0.36266897787259256,60.0
2,2019-07-16,2019-10-16,5,volatility_10,65,0.12634032634032633,0.13939393939393938,0.4026787467190986,0.3137496760623899,61.53846153846154
2,2019-07-16,2019-10-16,5,volatility_20,65,0.1586013986013986,0.17575757575757575,0.3708804474215094,0.4276348340929025,63.07692307692307
2,2019-07-16,2019-10-16,5,volatility_60,65,0.10918414918414916,0.07878787878787878,0.36819817320529025,0.296536368536715,56.92307692307692
2,2019-07-16,2019-10-16,5,price_ma50_ratio,65,-0.003263403263403259,-0.006060606060606061,0.35509391165110965,-0.009190254060479781,49.23076923076923
2,2019-07-16,2019-10-16,5,volume_ratio_20,65,0.09724941724941724,0.1515151515151515,0.28606371733917063,0.3399571890975385,64.61538461538461
2,2019-07-16,2019-10-16,5,rsi_14,65,-0.06144522144522145,-0.05454545454545454,0.3316553442338955,-0.18526829889370947,44.61538461538462
2,2019-07-16,2019-10-16,5,momentum_20,65,0.011468531468531476,-0.006060606060606061,0.3480368053193377,0.032952065107047054,46.15384615384615
2,2019-07-16,2019-10-16,10,price_ma200_ratio,65,0.07897435897435896,0.16363636363636364,0.3569813517910909,0.22122824785697925,67.6923076923077
2,2019-07-16,2019-10-16,10,return_60d,65,0.18731934731934732,0.22424242424242422,0.32492445098611167,0.5765012351358992,69.23076923076923
2,2019-07-16,2019-10-16,10,beta_60,65,0.24494172494172492,0.34545454545454546,0.40919596337370734,0.5985927205201348,69.23076923076923
2,2019-07-16,2019-10-16,10,volatility_10,65,0.21025641025641026,0.34545454545454546,0.42575073201245384,0.49384861715342854,70.76923076923077
2,2019-07-16,2019-10-16,10,volatility_20,65,0.22648018648018645,0.23636363636363633,0.4006989549134653,0.5652128205053516,73.84615384615385
2,2019-07-16,2019-10-16,10,volatility_60,65,0.21230769230769228,0.28484848484848485,0.38731903448007804,0.5481468076896501,73.84615384615385
2,2019-07-16,2019-10-16,10,price_ma50_ratio,65,0.06703962703962704,0.01818181818181818,0.40993722352373096,0.1635363250581858,52.307692307692314
2,2019-07-16,2019-10-16,10,volume_ratio_20,65,0.1541258741258741,0.19999999999999998,0.31832963599379016,0.48417067309711853,67.6923076923077
2,2019-07-16,2019-10-16,10,rsi_14,65,-0.023962703962703946,-0.06666666666666665,0.3104109342182082,-0.07719671352124145,38.46153846153847
2,2019-07-16,2019-10-16,10,momentum_20,65,-0.006620046620046625,-0.05454545454545454,0.3804715959228623,-0.017399581705933153,47.69230769230769
2,2019-07-16,2019-10-16,20,price_ma200_ratio,65,0.07878787878787878,0.17575757575757575,0.34905750050574824,0.22571604584838684,66.15384615384615
2,2019-07-16,2019-10-16,20,return_60d,65,0.27645687645687644,0.34545454545454546,0.351299065485568,0.7869559119798848,73.84615384615385
2,2019-07-16,2019-10-16,20,beta_60,65,0.411095571095571,0.4545454545454545,0.3024304085398929,1.3593063378788655,89.23076923076924
2,2019-07-16,2019-10-16,20,volatility_10,65,0.33128205128205124,0.406060606060606,0.3626031358350307,0.9136215838816429,84.61538461538461
2,2019-07-16,2019-10-16,20,volatility_20,65,0.3984149184149184,0.3939393939393939,0.33157642521914543,1.2015779413497147,87.6923076923077
2,2019-07-16,2019-10-16,20,volatility_60,65,0.35776223776223776,0.309090909090909,0.3619689822518681,0.9883781630584492,83.07692307692308
2,2019-07-16,2019-10-16,20,price_ma50_ratio,65,0.24997668997668995,0.309090909090909,0.4144625320900107,0.6031345914819662,70.76923076923077
2,2019-07-16,2019-10-16,20,volume_ratio_20,65,0.097995337995338,0.1515151515151515,0.3442689137514893,0.2846476521144049,61.53846153846154
2,2019-07-16,2019-10-16,20,rsi_14,65,0.095011655011655,0.10303030303030303,0.3302841037326778,0.28766644818169823,60.0
2,2019-07-16,2019-10-16,20,momentum_20,65,0.16382284382284382,0.11515151515151514,0.3671765319799012,0.44616915721566675,66.15384615384615
3,2019-10-16,2020-01-16,1,price_ma200_ratio,63,0.15613275613275618,0.13939393939393938,0.33660654405905266,0.46384349588095053,68.25396825396825
3,2019-10-16,2020-01-16,1,return_60d,63,0.14728234728234724,0.09090909090909088,0.34942011420317975,0.42150506309063235,63.49206349206349
3,2019-10-16,2020-01-16,1,beta_60,63,0.0027898027898027797,0.04242424242424241,0.35625753235997987,0.007830859803362214,53.96825396825397
3,2019-10-16,2020-01-16,1,volatility_10,63,0.05646945646945649,0.05454545454545454,0.39016437036677276,0.14473247881751108,53.96825396825397
3,2019-10-16,2020-01-16,1,volatility_20,63,0.05435305435305435,0.07878787878787878,0.3916271236368714,0.1387877679367585,61.904761904761905
3,2019-10-16,2020-01-16,1,volatility_60,63,0.08282828282828282,0.05454545454545454,0.3938085353000767,0.21032627635957357,57.14285714285714
3,2019-10-16,2020-01-16,1,price_ma50_ratio,63,0.1259259259259259,0.13939393939393938,0.36707472578992245,0.3430525641746132,58.730158730158735
3,2019-10-16,2020-01-16,1,volume_ratio_20,63,0.019721019721019716,0.06666666666666665,0.33726108250494635,0.05847404501742499,53.96825396825397
3,2019-10-16,2020-01-16,1,rsi_14,63,0.04684944684944684,0.10303030303030303,0.36129780182225746,0.12966989174347288,57.14285714285714
3,2019-10-16,2020-01-16,1,momentum_20,63,0.055892255892255896,0.07878787878787878,0.3302432877436417,0.16924569844896722,55.55555555555556
3,2019-10-16,2020-01-16,3,price_ma200_ratio,63,0.23424723424723423,0.2606060606060606,0.3739909892305732,0.6263445938340936,73.01587301587301
3,2019-10-16,2020-01-16,3,return_60d,63,0.20673400673400671,0.2121212121212121,0.3819114396981076,0.5413139938867118,71.42857142857143
3,2019-10-16,2020-01-16,3,beta_60,63,-0.006060606060606059,0.0303030303030303,0.32005361084139156,-0.018936221480749058,52.38095238095239
3,2019-10-16,2020-01-16,3,volatility_10,63,0.09398749398749398,0.11515151515151514,0.38343599445320875,0.2451191211756814,57.14285714285714
3,2019-10-16,2020-01-16,3,volatility_20,63,0.10168350168350168,0.04242424242424241,0.3701797153368919,0.274686854710453,60.317460317460316
3,2019-10-16,2020-01-16,3,volatility_60,63,0.10707070707070707,0.1515151515151515,0.3920112222435481,0.2731317395913384,61.904761904761905
3,2019-10-16,2020-01-16,3,price_ma50_ratio,63,0.1642135642135642,0.17575757575757575,0.3878386377767605,0.4234069229277908,69.84126984126983
3,2019-10-16,2020-01-16,3,volume_ratio_20,63,-0.007215007215007209,0.01818181818181818,0.30599305729012377,-0.02357898992514194,53.96825396825397
3,2019-10-16,2020-01-16,3,rsi_14,63,0.002597402597402593,-0.01818181818181818,0.3512955026926039,0.007393782663011809,47.61904761904761
3,2019-10-16,2020-01-16,3,momentum_20,63,0.06647426647426645,0.09090909090909088,0.34377490910814335,0.1933656724591126,55.55555555555556
3,2019-10-16,2020-01-16,5,price_ma200_ratio,63,0.31159211159211164,0.35757575757575755,0.3603577102541241,0.8646744685228935,82.53968253968253
3,2019-10-16,2020-01-16,5,return_60d,63,0.29504569504569506,0.33333333333333326,0.36023305646240456,0.8190411450385239,80.95238095238095
3,2019-10-16,2020-01-16,5,beta_60,63,-0.02453102453102453,-0.006060606060606061,0.3244062376983354,-0.07561822702631221,49.2063492063492
3,2019-10-16,2020-01-16,5,volatility_10,63,0.18345358345358345,0.2121212121212121,0.3614289572505225,0.5075785428183709,63.49206349206349
3,2019-10-16,2020-01-16,5,volatility_20,63,0.18114478114478116,0.16363636363636364,0.32261834812956885,0.5614831958411443,71.42857142857143
3,2019-10-16,2020-01-16,5,volatility_60,63,0.1919191919191919,0.2121212121212121,0.3220686122566405,0.5958953608501937,77.77777777777779
3,2019-10-16,2020-01-16,5,price_ma50_ratio,63,0.25656565656565655,0.32121212121212117,0.3583122788976168,0.7160392531202285,74.60317460317461
3,2019-10-16,2020-01-16,5,volume_ratio_20,63,-0.01298701298701299,0.0303030303030303,0.3356215024047133,-0.03869541401239674,53.96825396825397
3,2019-10-16,2020-01-16,5,rsi_14,63,0.012794612794612793,0.05454545454545454,0.3802448789508902,0.033648350057767,50.79365079365079
3,2019-10-16,2020-01-16,5,momentum_20,63,0.12361712361712361,0.19999999999999998,0.3542124237874299,0.3489914958242932,61.904761904761905
3,2019-10-16,2020-01-16,10,price_ma200_ratio,63,0.4412698412698412,0.5272727272727272,0.3196365889116388,1.3805360730833822,88.88888888888889
3,2019-10-16,2020-01-16,10,return_60d,63,0.4118326118326118,0.5151515151515151,0.35035949270723815,1.1754572671925314,88.88888888888889
3,2019-10-16,2020-01-16,10,beta_60,63,0.07070707070707073,0.13939393939393938,0.37343589506655955,0.18934192358361324,60.317460317460316
3,2019-10-16,2020-01-16,10,volatility_10,63,0.20134680134680133,0.309090909090909,0.35250550556644833,0.5711876783973998,69.84126984126983
3,2019-10-16,2020-01-16,10,volatility_20,63,0.23097643097643097,0.28484848484848485,0.3134836517183604,0.7368053476164829,82.53968253968253
3,2019-10-16,2020-01-16,10,volatility_60,63,0.2544492544492544,0.2606060606060606,0.32618386631800017,0.7800792152030877,82.53968253968253
3,2019-10-16,2020-01-16,10,price_ma50_ratio,63,0.3693121693121693,0.43030303030303024,0.33785412639791873,1.0931113177442735,87.3015873015873
3,2019-10-16,2020-01-16,10,volume_ratio_20,63,-0.03819143819143819,-0.06666666666666665,0.37575227019972546,-0.101639939982633,42.857142857142854
3,2019-10-16,2020-01-16,10,rsi_14,63,0.11111111111111109,0.12727272727272726,0.3671643778766233,0.3026195290340701,68.25396825396825
3,2019-10-16,2020-01-16,10,momentum_20,63,0.23578643578643574,0.2727272727272727,0.37540694750935827,0.6280822380905936,76.19047619047619
3,2019-10-16,2020-01-16,20,price_ma200_ratio,63,0.5721019721019719,0.5393939393939393,0.19307769124047558,2.9630661544912864,100.0
3,2019-10-16,2020-01-16,20,return_60d,63,0.5182299182299183,0.5272727272727272,0.2333285676116961,2.2210307273319105,98.4126984126984
3,2019-10-16,2020-01-16,20,beta_60,63,0.0932178932178932,0.01818181818181818,0.37331439912667724,0.24970344952127457,52.38095238095239
3,2019-10-16,2020-01-16,20,volatility_10,63,0.24617604617604613,0.2727272727272727,0.28177966411102834,0.8736473121745454,79.36507936507937
3,2019-10-16,2020-01-16,20,volatility_20,63,0.2721500721500721,0.28484848484848485,0.20765787213779008,1.3105694927350917,88.88888888888889
3,2019-10-16,2020-01-16,20,volatility_60,63,0.29446849446849443,0.2727272727272727,0.2473129625341264,1.1906714935245706,88.88888888888889
3,2019-10-16,2020-01-16,20,price_ma50_ratio,63,0.4999518999518999,0.5393939393939393,0.21674303766753122,2.306657253363734,98.4126984126984
3,2019-10-16,2020-01-16,20,volume_ratio_20,63,-0.05204425204425206,-0.07878787878787878,0.3626585663190093,-0.14350757676153114,41.269841269841265
3,2019-10-16,2020-01-16,20,rsi_14,63,0.24405964405964403,0.28484848484848485,0.29718149597917964,0.8212477807728066,84.12698412698413
3,2019-10-16,2020-01-16,20,momentum_20,63,0.39451659451659443,0.4545454545454545,0.2590892553912783,1.5227053469307048,95.23809523809523
4,2020-01-16,2020-04-16,1,price_ma200_ratio,62,0.13313782991202344,0.1515151515151515,0.41975193227200974,0.3171821727928266,61.29032258064516
4,2020-01-16,2020-04-16,1,return_60d,62,0.13685239491691104,0.16969696969696968,0.43452245612430673,0.3149489583059909,61.29032258064516
4,2020-01-16,2020-04-16,1,beta_60,62,6.267388042238787e-18,0.060606060606060594,0.4026422239547443,1.5565650270556873e-17,53.2258064516129
4,2020-01-16,2020-04-16,1,volatility_10,62,0.06432062561094819,0.10909090909090909,0.37356112501207944,0.1721823318978074,62.903225806451616
4,2020-01-16,2020-04-16,1,volatility_20,62,0.04496578690127077,0.060606060606060594,0.3778837470103918,0.11899370443162831,61.29032258064516
4,2020-01-16,2020-04-16,1,volatility_60,62,0.03792766373411533,0.07272727272727271,0.3704038838188364,0.10239542669770077,58.06451612903226
4,2020-01-16,2020-04-16,1,price_ma50_ratio,62,0.08543499511241447,0.10909090909090909,0.4254736369931104,0.20079973865407294,59.67741935483871
4,2020-01-16,2020-04-16,1,volume_ratio_20,62,-0.005083088954056695,0.0,0.363850232766356,-0.013970278142767514,50.0
4,2020-01-16,2020-04-16,1,rsi_14,62,0.07585532746823069,0.08484848484848484,0.3729729390207654,0.20338024433458274,59.67741935483871
4,2020-01-16,2020-04-16,1,momentum_20,62,0.04965786901270772,0.06666666666666665,0.3980440197202337,0.12475471694716048,59.67741935483871
4,2020-01-16,2020-04-16,3,price_ma200_ratio,62,0.19276637341153466,0.18787878787878787,0.40849024174545634,0.4718995797497011,74.19354838709677
4,2020-01-16,2020-04-16,3,return_60d,62,0.20742913000977517,0.21818181818181814,0.4289447989594731,0.4835800096258381,69.35483870967742
4,2020-01-16,2020-04-16,3,beta_60,62,-0.00019550342130987496,-0.07272727272727271,0.35483803424834626,-0.0005509652360802022,43.54838709677419
4,2020-01-16,2020-04-16,3,volatility_10,62,0.14721407624633426,0.12727272727272726,0.39983495834460736,0.3681871061395644,64.51612903225806
4,2020-01-16,2020-04-16,3,volatility_20,62,0.13313782991202344,0.13333333333333333,0.41729456224597744,0.31904999958648955,62.903225806451616
4,2020-01-16,2020-04-16,3,volatility_60,62,0.11417399804496578,0.09090909090909088,0.39227696695459646,0.2910545549776841,62.903225806451616
4,2020-01-16,2020-04-16,3,price_ma50_ratio,62,0.14193548387096772,0.18787878787878787,0.4335846660130996,0.3273535597466897,67.74193548387096
4,2020-01-16,2020-04-16,3,volume_ratio_20,62,0.03988269794721407,0.04242424242424241,0.3873638975533943,0.10295925407379153,56.451612903225815
4,2020-01-16,2020-04-16,3,rsi_14,62,0.12629521016617792,0.19999999999999998,0.3303405249019468,0.3823182463116369,67.74193548387096
4,2020-01-16,2020-04-16,3,momentum_20,62,0.12844574780058648,0.20606060606060606,0.41915455769710686,0.3064400599776016,66.12903225806451
4,2020-01-16,2020-04-16,5,price_ma200_ratio,62,0.21837732160312803,0.2909090909090909,0.3769047561270342,0.5793965665148699,69.35483870967742
4,2020-01-16,2020-04-16,5,return_60d,62,0.22189638318670574,0.303030303030303,0.3953261614102824,0.5612995163161348,66.12903225806451
4,2020-01-16,2020-04-16,5,beta_60,62,-0.025610948191593347,-0.11515151515151514,0.37308057093817365,-0.06864723115221552,35.483870967741936
4,2020-01-16,2020-04-16,5,volatility_10,62,0.16011730205278588,0.19999999999999998,0.438666919495569,0.36500883685714813,64.51612903225806
4,2020-01-16,2020-04-16,5,volatility_20,62,0.15386119257087003,0.1939393939393939,0.4181600098544773,0.36794812737931304,62.903225806451616
4,2020-01-16,2020-04-16,5,volatility_60,62,0.104594330400782,0.09696969696969696,0.4059055178825801,0.2576814696838857,61.29032258064516
4,2020-01-16,2020-04-16,5,price_ma50_ratio,62,0.15425219941348975,0.2909090909090909,0.39139870433464874,0.39410503332071073,70.96774193548387
4,2020-01-16,2020-04-16,5,volume_ratio_20,62,0.02834799608993158,0.0303030303030303,0.33221557467657004,0.08533012372321767,56.451612903225815
4,2020-01-16,2020-04-16,5,rsi_14,62,0.11260997067448682,0.1939393939393939,0.3208183029249795,0.3510085604461902,69.35483870967742
4,2020-01-16,2020-04-16,5,momentum_20,62,0.12883675464320626,0.2545454545454545,0.395938883000059,0.32539556021121335,72.58064516129032
4,2020-01-16,2020-04-16,10,price_ma200_ratio,62,0.3004887585532746,0.34545454545454546,0.33386589509641446,0.9000283136631817,83.87096774193549
4,2020-01-16,2020-04-16,10,return_60d,62,0.3239491691104594,0.309090909090909,0.34154043638882037,0.9484943350651034,87.09677419354838
4,2020-01-16,2020-04-16,10,beta_60,62,-0.06881720430107525,-0.06666666666666665,0.30877046552152815,-0.22287495724320552,40.32258064516129
4,2020-01-16,2020-04-16,10,volatility_10,62,0.1284457478005865,0.18787878787878787,0.354205982511377,0.36263009136628815,66.12903225806451
4,2020-01-16,2020-04-16,10,volatility_20,62,0.1544477028347996,0.2303030303030303,0.35682095001027647,0.43284370727209687,64.51612903225806
4,2020-01-16,2020-04-16,10,volatility_60,62,0.07741935483870964,0.04848484848484848,0.30489721854219987,0.25391951821952835,54.83870967741935
4,2020-01-16,2020-04-16,10,price_ma50_ratio,62,0.2166177908113392,0.23636363636363633,0.34698927090197873,0.624278065567427,79.03225806451613
4,2020-01-16,2020-04-16,10,volume_ratio_20,62,0.05219941348973607,0.07272727272727272,0.28526431652928014,0.1829861306343172,58.06451612903226
4,2020-01-16,2020-04-16,10,rsi_14,62,0.10029325513196481,0.11515151515151514,0.3012359741097578,0.33293916979325366,64.51612903225806
4,2020-01-16,2020-04-16,10,momentum_20,62,0.19237536656891488,0.2545454545454545,0.33872074226146703,0.5679468144894874,79.03225806451613
4,2020-01-16,2020-04-16,20,price_ma200_ratio,62,0.3650048875855327,0.3696969696969697,0.22527900305836776,1.6202348316099535,95.16129032258065
4,2020-01-16,2020-04-16,20,return_60d,62,0.398240469208211,0.38181818181818183,0.19012767825853646,2.0945949209282504,98.38709677419355
4,2020-01-16,2020-04-16,20,beta_60,62,-0.09481915933528837,-0.07272727272727272,0.29806381530551906,-0.31811697517894805,40.32258064516129
4,2020-01-16,2020-04-16,20,volatility_10,62,0.040664711632453575,0.060606060606060594,0.3415505025833798,0.11905914740244437,54.83870967741935
4,2020-01-16,2020-04-16,20,volatility_20,62,0.10009775171065492,0.10909090909090909,0.3540493842929515,0.2827225696509923,56.451612903225815
4,2020-01-16,2020-04-16,20,volatility_60,62,0.06432062561094819,0.07272727272727272,0.26945065939179846,0.23871021787859828,56.451612903225815
4,2020-01-16,2020-04-16,20,price_ma50_ratio,62,0.2768328445747801,0.2909090909090909,0.2743853646932609,1.0089198630701577,82.25806451612904
4,2020-01-16,2020-04-16,20,volume_ratio_20,62,-0.008797653958944277,-0.04242424242424241,0.30655413115823094,-0.028698533357566405,41.935483870967744
4,2020-01-16,2020-04-16,20,rsi_14,62,0.18572825024437925,0.26060606060606056,0.27858930869550624,0.6666740052374993,67.74193548387096
4,2020-01-16,2020-04-16,20,momentum_20,62,0.21133919843597263,0.2606060606060606,0.31592149408837894,0.6689611260728292,70.96774193548387
5,2020-04-16,2020-07-16,1,price_ma200_ratio,63,0.06166426166426166,0.11515151515151514,0.5039804705348974,0.12235446663005528,61.904761904761905
5,2020-04-16,2020-07-16,1,return_60d,63,0.02145262145262145,0.04242424242424241,0.4670090851206929,0.045936197252088314,57.14285714285714
5,2020-04-16,2020-07-16,1,beta_60,63,-0.025877825877825864,-0.07878787878787878,0.4176349099820695,-0.06196279396024841,46.03174603174603
5,2020-04-16,2020-07-16,1,volatility_10,63,0.01683501683501683,0.07878787878787878,0.3958318996649648,0.04253072288834255,57.14285714285714
5,2020-04-16,2020-07-16,1,volatility_20,63,-0.023184223184223175,0.006060606060606061,0.422847223591097,-0.05482884098736061,50.79365079365079
5,2020-04-16,2020-07-16,1,volatility_60,63,0.0035594035594035656,0.04242424242424241,0.4211092723378965,0.008452446415256118,53.96825396825397
5,2020-04-16,2020-07-16,1,price_ma50_ratio,63,0.01587301587301586,0.07878787878787878,0.4301328654099538,0.03690258789662005,53.96825396825397
5,2020-04-16,2020-07-16,1,volume_ratio_20,63,0.03511303511303511,0.04242424242424241,0.32975087020259775,0.10648352524880916,52.38095238095239
5,2020-04-16,2020-07-16,1,rsi_14,63,0.0070226070226070275,0.04242424242424241,0.43004715637923085,0.016329853408946257,52.38095238095239
5,2020-04-16,2020-07-16,1,momentum_20,63,0.022799422799422795,0.006060606060606061,0.39649179038794236,0.057502887454781826,50.79365079365079
5,2020-04-16,2020-07-16,3,price_ma200_ratio,63,0.17267917267917268,0.2606060606060606,0.5583698211339876,0.30925591989996937,61.904761904761905
5,2020-04-16,2020-07-16,3,return_60d,63,0.10610870610870611,0.17575757575757575,0.48799549676705267,0.21743787967649564,63.49206349206349
5,2020-04-16,2020-07-16,3,beta_60,63,-0.07532467532467532,-0.12727272727272726,0.43307891865812265,-0.17392828900114962,47.61904761904761
5,2020-04-16,2020-07-16,3,volatility_10,63,0.012217412217412215,0.01818181818181818,0.39430690739310875,0.030984524968597438,52.38095238095239
5,2020-04-16,2020-07-16,3,volatility_20,63,-0.031842231842231845,0.006060606060606061,0.42631801750580783,-0.0746912645834821,50.79365079365079
5,2020-04-16,2020-07-16,3,volatility_60,63,0.004521404521404532,-0.01818181818181818,0.4327563073709285,0.01044792287112548,47.61904761904761
5,2020-04-16,2020-07-16,3,price_ma50_ratio,63,0.078018278018278,0.09090909090909088,0.4447167962840773,0.1754336212847722,55.55555555555556
